Control Name,Control ID,Assessment Procedure,Assessment Objective,Assessment Parameter,Additional FedRAMP Requirements / Guidance,Test Method,Observations / Test Results,Evidence,Assessment Result,Identified Risk,Likelihood Level,Impact Level,Risk Exposure Level,Recommendation for Mitigation,SSP Implementation Differential?,Col_17,Col_18,Col_19,Col_20,Col_21,Col_22,Col_23,Col_24,Col_25,Col_26
Unauthorized Network Services,SI-4 (22),SI-04(22)(a),Determine if network services that have not been authorized or approved by [organization-defined authorization or approval processes] are detected,CSP-defined authorization or approval processes,,"Examine, Interview, Test",,,,,,,,,,,,,,,,,,,
,SI-4 (22),SI-04(22)(b),"Determine if [organization-defined audit; alert
organization-defined personnel or roles] is/are initiated when network services that have not been authorized or approved by authorization or approval processes are detected",CSP-defined audit or alert of CSP-defined personnel or roles,,"Interview, Test",,,,,,,,,,,,,,,,,,,
Host-Based Devices,SI-4 (23),SI-04(23),Determine if [organization-defined host-based monitoring mechanisms] are implemented on [organization-defined system components],CSP-defined host-based monitoring mechanisms; CSP-defined system components,,"Examine, Interview, Test",,,,,,,,,,,,,,,,,,,
"Security Alerts, Advisories, and Directives",SI-5,SI-05a,"Determine if system security alerts, advisories, and directives are received from [organization-defined external organizations] on an ongoing basis",to include US-CERT and Cybersecurity and Infrastructure Security Agency (CISA) Directives,Requirement: Service Providers must address the CISA Emergency and Binding Operational Directives applicable to their cloud service offering per FedRAMP guidance.  This includes listing the applicable directives and stating compliance status,"Examine, Interview, Test",,,,,,,,,,,,,,,,,,,
,SI-5,SI-05b.,"Determine if internal security alerts, advisories, and directives are generated as deemed necessary",,,"Interview, Test",,,,,,,,,,,,,,,,,,,
,SI-5,SI-05c,"Determine if security alerts, advisories, and directives are disseminated to [organization-defined [organization-defined personnel or roles]; [organization-defined elements]; [organization-defined external organizations]",to include system security personnel and administrators with configuration/patch-management responsibilities,,"Examine, Interview, Test",,,,,,,,,,,,,,,,,,,
,SI-5,SI-05d,Determine if security directives are implemented in accordance with established time frames or if the issuing organization is notified of the degree of noncompliance,,,"Interview, Test",,,,,,,,,,,,,,,,,,,
Automated Alerts and Advisories,SI-5 (1),SI-05(01),Determine if [organization-defined automated mechanisms] are used to broadcast security alert and advisory information throughout the organization,CSP-defined automated mechanisms,,"Examine, Interview",,,,,,,,,,,,,,,,,,,
Security and Privacy Function Verification,SI-6,SI-06a.,Determine if [organization-defined security and privacy functions] are verified to be operating correctly,CSP-defined security and privacy functions,,"Examine, Interview",,,,,,,,,,,,,,,,,,,
,SI-6,SI-06b.,Determine if [organization-defined security and privacy functions] are verified [organization-defined system transitional states]; upon command by user with appropriate privilege; [organization-defined frequency],to include upon system startup and/or restart; at least monthly,,"Examine, Interview",,,,,,,,,,,,,,,,,,,
,SI-6,SI-06c.,Determine if [organization-defined personnel or roles] is/are alerted to failed security and privacy verification tests,to include system administrators and security personnel,,"Interview, Test",,,,,,,,,,,,,,,,,,,
,SI-6,SI-06d.,"Determine if [organization-defined shut the
system down; restart the system; [organization-defined alternative action(s)] is/are initiated when anomalies are discovered",CSP-defined shut down or restart the system; CSP-defined alternative action,,"Examine, Interview",,,,,,,,,,,,,,,,,,,
"Software, Firmware, and Information Integrity",SI-7,SI-07a.,"Determine if integrity verification tools are employed to detect unauthorized changes to [organization-defined software, firmware and information]","CSP-defined software, firmware, and information",,"Examine, Interview",,,,,,,,,,,,,,,,,,,
,SI-7,SI-07b.,"Determine if [organization-defined actions] are taken when unauthorized changes to the software, firmware and information, are detected",CSP-defined actions,,"Interview, Test",,,,,,,,,,,,,,,,,,,
Integrity Checks,SI-7 (1),SI-07(01),"Determine if an integrity check of [organization-defined software, firmware and information] is performed [Selection: at startup; at [organization-defined transitional states or security-relevant events]; [organization-defined frequency]]","CSP-defined software, firmware, and information; selection to include security relevant events; at least monthly",,"Examine, Interview, Test",,,,,,,,,,,,,,,,,,,
Automated Notifications of Integrity Violations,SI-7 (2),SI-07(02),Determine if automated tools that provide notification to [organization-defined personnel or roles] upon discovering discrepancies during integrity verification are employed,to include the ISSO and/or similar roles within the organization,,"Examine, Interview, Test",,,,,,,,,,,,,,,,,,,
Automated Response to Integrity Violations,SI-7 (5),SI-07(05),"Determine if [organization-defined shut down the
system; restart the system; implement organization-defined controls] are automatically performed when integrity violations are discovered",CSP-defined selection: shut down the system; restart the system; implement CSP-defined controls,,"Examine, Interview, Test",,,,,,,,,,,,,,,,,,,
Integration of Detection and Response,SI-7 (7),SI-07(07),Determine if the detection of [organization-defined security-relevant changes to the system] are incorporated into the organizational incident response capability,CSP-defined changes,,"Examine, Interview",,,,,,,,,,,,,,,,,,,
Code Authentication,SI-7 (15),SI-07(15),Determine if cryptographic mechanisms are implemented to authenticate [organization-defined software or firmware components] prior to installation,to include all software and firmware inside the boundary,,"Examine, Interview",,,,,,,,,,,,,,,,,,,
Spam Protection,SI-8,SI-08a.,Determine if spam protection mechanisms are employed at system entry and exit points to detect and act on unsolicited messages,,"Guidance: When CSO sends email on behalf of the government as part of the business offering, Control Description should include implementation of Domain-based Message Authentication, Reporting & Conformance (DMARC) on the sending domain for outgoing messages as described in DHS Binding Operational Directive (BOD) 18-01.
https://cyber.dhs.gov/bod/18-01/ 

Guidance: CSPs should confirm DMARC configuration (where appropriate) to ensure that policy=reject and the parameter includes reports@dmarc.cyber.dhs.gov.  DMARC compliance should be documented in the SI-08 control implementation solution description, and list the FROM: domain(s) that will be seen by email recipients.","Examine, Interview",,,,,,,,,,,,,,,,,,,
,SI-8,SI-08b,Determine if spam protection mechanisms are updated when new releases are available in accordance with organizational configuration management policies and procedures,,,"Examine, Interview",,,,,,,,,,,,,,,,,,,
Automatic Updates,SI-8 (2),SI-08(02),Determine if spam protection mechanisms are automatically updated [organization-defined frequency],CSP-defined frequency,,"Examine, Interview",,,,,,,,,,,,,,,,,,,
Information Input Validation,SI-10,SI-10,Determine if the validity of the [organization-defined information inputs] is checked,CSP-defined information inputs,Requirement: Validate all information inputs and document any exceptions,Test,,,,,,,,,,,,,,,,,,,
Error Handling,SI-11,SI-11a,Determine if error messages that provide the information necessary for corrective actions are generated without revealing information that could be exploited,,,Test,,,,,,,,,,,,,,,,,,,
,SI-11,SI-11b,Determine if error messages are revealed only to [organization-defined personnel or roles],to include the ISSO and/or similar role within the organization,,Test,,,,,,,,,,,,,,,,,,,
Information Management and Retention,SI-12,SI-12,"Determine if information within the system and information output from the system is managed and retained in accordance with applicable laws, Executive Orders, directives, regulations, policies, standards, guidelines, and operational requirements",,,"Interview, Test",,,,,,,,,,,,,,,,,,,
Memory Protection,SI-16,SI-16,Determine if [organization-defined controls] are implemented to protect the system memory from unauthorized code execution,CSP-defined controls,,"Interview, Test",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
