Control Name,Control ID,Assessment Procedure,Assessment Objective,Assessment Parameter,Additional FedRAMP Requirements / Guidance,Test Method,Observations / Test Results,Evidence,Assessment Result,Identified Risk,Likelihood Level,Impact Level,Risk Exposure Level,Recommendation for Mitigation,SSP Implementation Differential?,Col_17,Col_18,Col_19,Col_20,Col_21,Col_22,Col_23,Col_24,Col_25,Col_26
,SA-4,SA-04f.,"Determine if requirements for protecting security and privacy documentation, descriptions, and criteria are included explicitly or by reference using [Selection: standardized contract language; organization-defined contract language] in the acquisition contract for the system, system component, or system service",see Additional FedRAMP Requirements / Guidance,"Requirement: The service provider must comply with Federal Acquisition Regulation (FAR) Subpart 7.103, and Section 889 of the John S. McCain National Defense Authorization Act (NDAA) for Fiscal Year 2019 (Pub. L. 115-232), and FAR Subpart 4.21, which implements Section 889 (as well as any added updates related to FISMA to address security concerns in the system acquisitions process)

Guidance: The use of Common Criteria (ISO/IEC 15408) evaluated products is strongly preferred. See https://www.niap-ccevs.org/Product/index.cfm or https://www.commoncriteriaportal.org/products/","Examine, Interview",,,,,,,,,,,,,,,,,,,
,SA-4,SA-04g.,"Determine if the description of the system development environment and environment in which the system is intended to operate, requirements, and criteria are included explicitly or by reference using [Selection: standardized contract language; organization-defined contract language] in the acquisition contract for the system, system component, or system service",see Additional FedRAMP Requirements / Guidance,"Requirement: The service provider must comply with Federal Acquisition Regulation (FAR) Subpart 7.103, and Section 889 of the John S. McCain National Defense Authorization Act (NDAA) for Fiscal Year 2019 (Pub. L. 115-232), and FAR Subpart 4.21, which implements Section 889 (as well as any added updates related to FISMA to address security concerns in the system acquisitions process)

Guidance: The use of Common Criteria (ISO/IEC 15408) evaluated products is strongly preferred. See https://www.niap-ccevs.org/Product/index.cfm or https://www.commoncriteriaportal.org/products/","Examine, Interview",,,,,,,,,,,,,,,,,,,
,SA-4,SA-04h.,"Determine if the allocation of responsibility or identification of parties responsible for the following are included explicitly or by reference using [Selection: standardized contract language; organization-defined contract language] in the acquisition contract for the system, system component, or system service:
-information security requirements, descriptions, and criteria
-privacy requirements, descriptions, and criteria 
-supply chain risk management requirements, description, and criteria",see Additional FedRAMP Requirements / Guidance,"Requirement: The service provider must comply with Federal Acquisition Regulation (FAR) Subpart 7.103, and Section 889 of the John S. McCain National Defense Authorization Act (NDAA) for Fiscal Year 2019 (Pub. L. 115-232), and FAR Subpart 4.21, which implements Section 889 (as well as any added updates related to FISMA to address security concerns in the system acquisitions process)

Guidance: The use of Common Criteria (ISO/IEC 15408) evaluated products is strongly preferred. See https://www.niap-ccevs.org/Product/index.cfm or https://www.commoncriteriaportal.org/products/","Examine, Interview",,,,,,,,,,,,,,,,,,,
,SA-4,SA-04i.,"Determine if acceptance criteria requirements and descriptions are included explicitly or by reference using [Selection: standardized contract language; organization-defined contract language] in the acquisition contract for the system, system component, or system service",see Additional FedRAMP Requirements / Guidance,"Requirement: The service provider must comply with Federal Acquisition Regulation (FAR) Subpart 7.103, and Section 889 of the John S. McCain National Defense Authorization Act (NDAA) for Fiscal Year 2019 (Pub. L. 115-232), and FAR Subpart 4.21, which implements Section 889 (as well as any added updates related to FISMA to address security concerns in the system acquisitions process)

Guidance: The use of Common Criteria (ISO/IEC 15408) evaluated products is strongly preferred. See https://www.niap-ccevs.org/Product/index.cfm or https://www.commoncriteriaportal.org/products/","Examine, Interview",,,,,,,,,,,,,,,,,,,
Functional Properties of Controls,SA-4 (1),SA-04(01),"Determine if the developer of the system, system component, or system service is required to provide a description of the functional properties of the controls to be implemented",,,"Examine, Interview",,,,,,,,,,,,,,,,,,,
Design and Implementation Information for Controls,SA-4 (2),SA-04(02),"Determine if the developer of the system, system component, or system service is required to provide design and implementation information for the controls that includes using [Selection: security-relevant external system interfaces; high-level design; low-level design; source code or hardware schematics; organization-defined design and implementation information] at [organization-defined level of detail]",at a minimum to include security-relevant external system interfaces; high-level design; low-level design; source code or network and data flow diagram; CSP-defined design/implementation information; CSP-defined level of detail,,"Examine, Interview",,,,,,,,,,,,,,,,,,,
"System, Component, and Service Configurations",SA-4 (5),SA-04(05)(a),"Determine if the developer of the system, system component, or system service is required to deliver the system, component, or service with [organization-defined 
security configurations] implemented",the service provider shall use the DoD STIGs to establish configuration settings; Center for Internet Security up to Level 2 (CIS Level 2) guidelines shall be used if STIGs are not available; Custom baselines shall be used if CIS is not available.,,"Interview, Test",,,,,,,,,,,,,,,,,,,
,SA-4 (5),SA-04(05)(b),"Determine if the configurations are used as the default for any subsequent system, component, or service reinstallation or upgrade",,,"Interview, Test",,,,,,,,,,,,,,,,,,,
"Functions, Ports, Protocols, and Services in Use",SA-4 (9),SA-04(09),"Determine if the developer of the system, system component, or system service is required to identify the functions, ports, protocols, and services intended for organizational use",,,"Examine, Interview",,,,,,,,,,,,,,,,,,,
Use of Approved PIV Products,SA-4 (10),SA-04(10),Determine if only information technology products on the FIPS 201-approved products list for the Personal Identity Verification (PIV) capability implemented within organizational systems are employed,,,"Examine, Interview",,,,,,,,,,,,,,,,,,,
System Documentation,SA-5,SA-05a.01,"Determine if administrator documentation for the system, system component, or system service that describes the following is obtained or developed:
-secure configuration
-secure installation
-secure operation",,,"Examine, Interview",,,,,,,,,,,,,,,,,,,
,SA-5,SA-05a.02[01][02],"Determine if administrator documentation for the system, system component, or system service that describes the following is obtained or developed:
-effective use of security functions and mechanisms 
-effective maintenance of security functions and mechanisms",,,"Examine, Interview",,,,,,,,,,,,,,,,,,,
,SA-5,SA-05a.02[03][04],"Determine if administrator documentation for the system, system component, or system service that describes the following is obtained or developed:
-effective use of privacy functions and mechanisms 
-effective maintenance of privacy functions and mechanisms",,,"Examine, Interview",,,,,,,,,,,,,,,,,,,
,SA-5,SA-05a.03,"Determine if administrator documentation for the system, system component, or system service that describes known vulnerabilities regarding the configuration and use of administrative or privileged functions is obtained or developed",,,"Examine, Interview",,,,,,,,,,,,,,,,,,,
,SA-5,SA-05b.01[01][02],"Determine if user documentation for the system, system component, or system service that describes user-accessible security functions and mechanisms, and how to effectively use them is obtained or developed",,,"Examine, Interview",,,,,,,,,,,,,,,,,,,
,SA-5,SA-05b.01[03][04],"Determine if user documentation for the system, system component, or system service that describes user-accessible privacy functions and mechanisms, and how to effectively use them is obtained or developed",,,"Examine, Interview",,,,,,,,,,,,,,,,,,,
,SA-5,SA-05b.02[01],"Determine if user documentation for the system, system component, or system service that describes methods for user interaction which enable individuals to use the system, component, or service in a more secure manner is obtained or developed",,,"Examine, Interview",,,,,,,,,,,,,,,,,,,
,SA-5,SA-05b.02[02],"Determine if user documentation for the system, system component, or system service that describes methods for user interaction which enable individuals to use the system, component, or service to protect individual privacy is obtained or developed",,,"Examine, Interview",,,,,,,,,,,,,,,,,,,
,SA-5,SA-05b.03[01],"Determine if user documentation for the system, system component, or system service that describes user responsibilities for maintaining the security of the system, component, or service is obtained or developed",,,"Examine, Interview",,,,,,,,,,,,,,,,,,,
,SA-5,SA-05b.03[02],"Determine if user documentation for the system, system component, or system service that describes user responsibilities for maintaining the privacy of individuals is obtained or developed",,,"Examine, Interview",,,,,,,,,,,,,,,,,,,
,SA-5,SA-05c.[01],"Determine if attempts to obtain system, system component, or system service documentation when such documentation is either unavailable or nonexistent is documented",,,"Interview, Test",,,,,,,,,,,,,,,,,,,
,SA-5,SA-05c.[02],"Determine if after attempts to obtain system, system component, or system service documentation when such documentation is either unavailable or nonexistent, [organization-defined actions] are taken in response",CSP-defined actions,,"Interview, Test",,,,,,,,,,,,,,,,,,,
,SA-5,SA-05d.,Determine if documentation is distributed to [organization-defined personnel or roles],"at a minimum, the ISSO (or similar role within the organization)",,"Examine, Test",,,,,,,,,,,,,,,,,,,
Security and Privacy Engineering Principles,SA-8,SA-08[01][02][03][04][05],"Determine if [organization-defined systems security engineering principles] are applied in the specification, design, development, implementation, and modification of the system and system components",CSP-defined systems security engineering principles,,"Examine, Interview",,,,,,,,,,,,,,,,,,,
,SA-8,SA-08[06][07][08][09][10],"Determine if [organization-defined privacy engineering principles] are applied in the specification, design, development, implementation, and modification of the system and system components",CSP-defined privacy engineering principles,,"Examine, Interview",,,,,,,,,,,,,,,,,,,
External System Services,SA-9,SA-09a.[01],Determine if providers of external system services comply with organizational security requirements,,,"Examine, Interview",,,,,,,,,,,,,,,,,,,
,SA-9,SA-09a.[02],Determine if providers of external system services comply with organizational privacy requirements,,,"Examine, Interview",,,,,,,,,,,,,,,,,,,
,SA-9,SA-09a.[03],Determine if providers of external system services employ [organization-defined controls],Appropriate FedRAMP Security Controls Baseline (s) if Federal information is processed or stored within the external system,,Examine,,,,,,,,,,,,,,,,,,,
,SA-9,SA-09b.[01],Determine if organizational oversight with regard to external system services are defined and documented,,,Examine,,,,,,,,,,,,,,,,,,,
,SA-9,SA-09b.[02],Determine if user roles and responsibilities with regard to external system services are defined and documented,,,Examine,,,,,,,,,,,,,,,,,,,
,SA-9,SA-09c.,"Determine if [organization-defined processes, methods, and techniques] are employed to monitor control compliance by external service providers on an ongoing basis",Federal/FedRAMP Continuous Monitoring requirements must be met for external systems where Federal information is processed or stored,,"Interview, Test",,,,,,,,,,,,,,,,,,,
Risk Assessments and Organizational Approvals,SA-9 (1),SA-09(01)(a)(b),Determine if an organizational assessment of risk is conducted and approved by [organization-defined personnel or roles] prior to the acquisition or outsourcing of information security services,CSP-defined personnel or roles,,"Interview, Test",,,,,,,,,,,,,,,,,,,
"Identification of Functions, Ports, Protocols, and Services",SA-9 (2),SA-09(02),"Determine if providers of [organization-defined external system services] are required to identify the functions, ports, protocols, and other services required for the use of such services",all external systems where Federal information is processed or stored,,"Examine, Interview",,,,,,,,,,,,,,,,,,,
"Processing, Storage, and Service Location",SA-9 (5),SA-09(05),Determine if based on [organization-defined requirements or conditions for information processing; information or data; system services] is/are restricted to [organization-defined locations],"information processing, information data, and system services; US/US territories of geographic locations where there is US jurisdiction for all High impact data, systems, or services",,"Examine, Interview",,,,,,,,,,,,,,,,,,,
Developer Configuration Management,SA-10,SA-10a.,"Determine if the developer of the system, system component, or system service is required to perform configuration management during system, component, or service [organization-defined selection: design; development; implementation; operation; disposal]","development, implementation, and operation",,"Interview, Test",,,,,,,,,,,,,,,,,,,
,SA-10,SA-10b.,"Determine if the developer of the system, system component, or system service is required to document, manage, and control the integrity of changes to [organization-defined configuration items under configuration management]",CSP-defined configuration items under configuration management,,"Examine, Interview, Test",,,,,,,,,,,,,,,,,,,
,SA-10,SA-10c.,"Determine if the developer of the system, system component, or system service is required to implement only organization-approved changes to the system, component, or service",,,"Interview, Test",,,,,,,,,,,,,,,,,,,
,SA-10,SA-10d.,"Determine if the developer of the system, system component, or system service is required to document the following:
-approved changes
-potential security impacts of those changes
-potential privacy impacts of those changes",,,"Examine, Interview",,,,,,,,,,,,,,,,,,,
,SA-10,SA-10e.,"Determine if the developer of the system, system component, or system service is required to:
-track security flaws
-track security flaw resolutions
-report findings to [organization-defined personnel]",see Additional FedRAMP Requirements / Guidance,"Requirement: Track security flaws and flaw resolution within the system, component, or service and report findings to organization-defined personnel, to include FedRAMP","Interview, Test",,,,,,,,,,,,,,,,,,,
Developer Testing and Evaluation,SA-11,SA-11a.[01][02],"Determine if the developer of the system, system component, or system service is required at all post-design stages of the system development life cycle to develop and implement a plan for ongoing security assessments",,,"Examine, Interview, Test",,,,,,,,,,,,,,,,,,,
,SA-11,SA-11a.[03][04],"Determine if the developer of the system, system component, or system service is required at all post-design stages of the system development life cycle to develop and implement a plan for ongoing privacy assessments",,,"Examine, Interview, Test",,,,,,,,,,,,,,,,,,,
,SA-11,SA-11b.,"Determine if the developer of the system, system component, or system service is required at all post-design stages of the system development life cycle to perform [organization-defined selection: unit; integration; system; regression] testing/evaluation at [organization-defined frequency] at [organization-defined depth 
and coverage]","CSP-defined selection: unit, integration, system, regression; CSP-defined frequency; CSP-defined depth and coverage",,"Interview, Test",,,,,,,,,,,,,,,,,,,
,SA-11,SA-11c.,"Determine if the developer of the system, system component, or system service is required at all post-design stages of the system development life cycle to produce:
-evidence of the execution of the assessment plan
-results of testing and evaluation",,,"Examine, Interview",,,,,,,,,,,,,,,,,,,
,SA-11,SA-11d.,"Determine if the developer of the system, system component, or system service is required at all post-design stages of the system development life cycle to implement a verifiable flaw remediation process",,,"Interview, Test",,,,,,,,,,,,,,,,,,,
,SA-11,SA-11e.,"Determine if the developer of the system, system component, or system service is required at all post-design stages of the system development life cycle to correct flaws identified during testing and evaluation",,,"Interview, Test",,,,,,,,,,,,,,,,,,,
Static Code Analysis,SA-11 (1),SA-11(01),"Determine if the developer of the system, system component, or system service is required to employ static code analysis tools to identify common flaws and document results of this analysis",,"Requirement: The service provider must document its methodology for reviewing newly developed code for the Service in its Continuous Monitoring Plan

If Static code analysis cannot be performed (for example, when the source code is not available), then dynamic code analysis must be performed (see SA-11 (8))

","Interview, Test",,,,,,,,,,,,,,,,,,,
Threat Modeling and Vulnerability Analyses,SA-11 (2),SA-11(02)(a)[01][02],"Determine if the developer of the system, system component, or system service is required to perform threat modeling and vulnerability analyses during development of the system, component, or service that uses [organization-defined information concerning impact, environment of operations, known or assumed threats, and acceptable risk levels]","CSP-defined information concerning impact, environment of operations, known or assumed threats, and acceptable risk levels",,"Interview, Test",,,,,,,,,,,,,,,,,,,
,SA-11 (2),SA-11(02)(a)[03][04],"Determine if the developer of the system, system component, or system service is required to perform threat modeling and vulnerability analyses during the subsequent testing and evaluation of the system, component, or service that uses [organization-defined information concerning impact, environment of operations, known or assumed threats, and acceptable risk levels]","CSP-defined information concerning impact, environment of operations, known or assumed threats, and acceptable risk levels",,"Interview, Test",,,,,,,,,,,,,,,,,,,
,SA-11 (2),SA-11(02)(b)[01][02],"Determine if the developer of the system, system component, or system service is required to perform threat modeling during development and subsequent testing and evaluation of the system, component, or service that employs [organization-defined tools and methods]",CSP-defined tools and methods,,"Interview, Test",,,,,,,,,,,,,,,,,,,
,SA-11 (2),SA-11(02)(b)[03][04],"Determine if the developer of the system, system component, or system service is required to perform vulnerability analyses during development and subsequent testing and evaluation of the system, component, or service that employs [organization-defined tools and methods]",CSP-defined tools and methods,,"Interview, Test",,,,,,,,,,,,,,,,,,,
,SA-11 (2),SA-11(02)(c)[01],"Determine if the developer of the system, system component, or system service is required to perform threat modeling at [organization-defined breadth and depth of modeling and analyses] during development of the system, component, or service",CSP-defined breadth and depth of modeling and analyses,,"Interview, Test",,,,,,,,,,,,,,,,,,,
,SA-11 (2),SA-11(02)(c)[02],"Determine if the developer of the system, system component, or system service is required to perform vulnerability analyses during the subsequent testing and evaluation of the system, component, or service that conducts modeling and analyses at [organization-defined breadth and depth of modeling and analyses]",CSP-defined breadth and depth of modeling and analyses,,"Interview, Test",,,,,,,,,,,,,,,,,,,
,SA-11 (2),SA-11(02)(d)[01][02],"Determine if the developer of the system, system component, or system service is required to perform threat modeling during development and subsequent testing and evaluation of the system, component, or service that produces evidence that meets [organization-defined acceptance criteria]",CSP-defined acceptance criteria,,"Examine, Interview",,,,,,,,,,,,,,,,,,,
,SA-11 (2),SA-11(02)(d)[03][04],"Determine if the developer of the system, system component, or system service is required to perform vulnerability analyses during development and subsequent testing and evaluation of the system, component, or service that produces evidence that meets [organization-defined acceptance criteria]",CSP-defined acceptance criteria,,"Examine, Interview",,,,,,,,,,,,,,,,,,,
"Development Process, Standards, and Tools",SA-15,SA-15a.01[01],"Determine if the developer of the system, system component, or system service is required to follow a documented development process that explicitly addresses security requirements",,,"Interview, Test",,,,,,,,,,,,,,,,,,,
,SA-15,SA-15a.01[02],"Determine if the developer of the system, system component, or system service is required to follow a documented development process that explicitly addresses privacy requirements",,,"Interview, Test",,,,,,,,,,,,,,,,,,,
,SA-15,SA-15a.02,"Determine if the developer of the system, system component, or system service is required to follow a documented development process that identifies the standards and tools used in the development process",,,"Examine, Interview",,,,,,,,,,,,,,,,,,,
,SA-15,SA-15a.03,"Determine if the developer of the system, system component, or system service is required to follow a documented development process that documents the specific tool and the tool configurations used in the development process",,,"Examine, Interview",,,,,,,,,,,,,,,,,,,
,SA-15,SA-15a.04,"Determine if the developer of the system, system component, or system service is required to follow a documented development process that documents, manages, and ensures the integrity of changes to the process and/or tools used in development",,,"Examine, Interview, Test",,,,,,,,,,,,,,,,,,,
,SA-15,SA-15b.[01],"Determine if the developer of the system, system component, or system service is required to follow a documented development process in which the development process, standards, tools, tool options, and tool configurations are reviewed [organization-defined frequency] to determine that the process, standards, tools, tool options, and tool configurations selected and employed satisfy [organization-defined security requirements]",before first use and annually thereafter; FedRAMP Security Authorization requirements,,"Interview, Test",,,,,,,,,,,,,,,,,,,
,SA-15,SA-15b.[02],"Determine if the developer of the system, system component, or system service is required to follow a documented development process in which the development process, standards, tools, tool options, and tool configurations are reviewed [organization-defined frequency] to determine that the process, standards, tools, tool options, and tool configurations selected and employed satisfy [organization-defined privacy requirements]",before first use and annually thereafter; FedRAMP Security Authorization requirements,,"Interview, Test",,,,,,,,,,,,,,,,,,,
Criticality Analysis,SA-15 (3),SA-15(03),"Determine if the developer of the system, system component, or system service is required to perform a criticality analysis at [organization-defined decision points in the system development life cycle] and at the [organization-defined breadth of criticality analysis] and [organization-defined depth of criticality analysis] in the system development life cycle",CSP-defined decision points in the system development life cycle; CSP-defined breadth of criticality analysis; CSP-defined depth of criticality analysis,,"Interview, Test",,,,,,,,,,,,,,,,,,,
Developer-Provided Training,SA-16,SA-16,"Determine if the developer of the system, system component, or system service is required to provide [organization-defined training] on the correct use and operation of the implemented security and privacy functions, controls, and/or mechanisms",CSP-defined training,,"Examine, Interview",,,,,,,,,,,,,,,,,,,
Developer Security and Privacy Architecture and Design,SA-17,SA-17a.[01],"Determine if the developer of the system, system component, or system service is required to produce a design specification and security architecture that are consistent with the organization's security architecture, which is an integral part the organization's enterprise architecture",,,"Examine, Interview",,,,,,,,,,,,,,,,,,,
,SA-17,SA-17a.[02],"Determine if the developer of the system, system component, or system service is required to produce a design specification and privacy architecture that are consistent with the organization's privacy architecture, which is an integral part the organization's enterprise architecture",,,"Examine, Interview",,,,,,,,,,,,,,,,,,,
,SA-17,SA-17b.[01],"Determine if the developer of the system, system component, or system service is required to produce a design specification and security architecture that accurately and completely describe the required security functionality and the allocation of controls among physical and logical components",,,"Examine, Interview",,,,,,,,,,,,,,,,,,,
,SA-17,SA-17b.[02],"Determine if the developer of the system, system component, or system service is required to produce a design specification and privacy architecture that accurately and completely describe the required privacy functionality and the allocation of controls among physical and logical components",,,"Examine, Interview",,,,,,,,,,,,,,,,,,,
,SA-17,SA-17c.[01],"Determine if the developer of the system, system component, or system service is required to produce a design specification and security architecture that express how individual security functions, mechanisms, and services work together to provide required security capabilities and a unified approach to protection",,,"Examine, Interview",,,,,,,,,,,,,,,,,,,
,SA-17,SA-17c.[02],"Determine if the developer of the system, system component, or system service is required to produce a design specification and privacy architecture that express how individual privacy functions, mechanisms, and services work together to provide required privacy capabilities and a unified approach to protection",,,"Examine, Interview",,,,,,,,,,,,,,,,,,,
Developer Screening,SA-21,SA-21a.,"Determine if the developer of [organization-defined system, system component, or system service] is required to have appropriate access authorizations as determined by assigned [organization defined official government duties]","CSP-defined system, system component, or system service; CSP-defined official government duties",,"Examine, Interview",,,,,,,,,,,,,,,,,,,
,SA-21,SA-21b.,"Determine if the developer of [organization-defined system, system component, or system service] is required to satisfy [organization defined additional personnel screening criteria]","CSP-defined system, system component, or system service; CSP-defined additional personnel screening",,"Examine, Interview",,,,,,,,,,,,,,,,,,,
Unsupported System Components,SA-22,SA-22a.,"Determine if system components are replaced when support for the components is no longer available from the developer, vendor, or manufacturer",,,"Interview, Test",,,,,,,,,,,,,,,,,,,
,SA-22,SA-22b.,Determine if [organization-defined selection: in-house support; external providers] provide options for alternative sources for continued support for unsupported components,CSP-defined selection: in-house support; external providers,,"Examine, Interview",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
